"","word","Travel Diary","sum_word_counts","Works","distance"
"1517","paid",0,56,"My Bondage (1855)",0.303571428571429
"1518","paid",0,56,"Narrative Life (1845)",0.0535714285714286
"1519","possible",0,56,"Life and Times (1881)",0.928571428571429
"1520","possible",0,56,"My Bondage (1855)",-0.0357142857142857
"1521","possible",0,56,"Narrative Life (1845)",-0.0357142857142857
"1522","powerful",0,56,"Life and Times (1881)",0.464285714285714
"1523","powerful",0,56,"My Bondage (1855)",0.214285714285714
"1524","powerful",0,56,"Narrative Life (1845)",0.0357142857142857
"1525","rebellion",0,56,"Life and Times (1881)",0.928571428571429
"1526","rebellion",0,56,"My Bondage (1855)",0.0714285714285714
"1527","rebellion",0,56,"Narrative Life (1845)",0
"1528","sir",0,56,"Life and Times (1881)",0.446428571428571
"1529","sir",0,56,"My Bondage (1855)",0.5
"1530","sir",0,56,"Narrative Life (1845)",0.0535714285714286
"1531","abolitionists",0,55,"Life and Times (1881)",0.527272727272727
"1532","abolitionists",0,55,"My Bondage (1855)",0.381818181818182
"1533","abolitionists",0,55,"Narrative Life (1845)",0.0909090909090909
"1534","bad",0,55,"Life and Times (1881)",0.363636363636364
"1535","bad",0,55,"My Bondage (1855)",0.527272727272727
"1536","bad",0,55,"Narrative Life (1845)",0.109090909090909
"1537","covered",0,55,"Life and Times (1881)",0.363636363636364
"1538","covered",0,55,"My Bondage (1855)",0.309090909090909
"1539","covered",0,55,"Narrative Life (1845)",0.0363636363636364
"1540","desire",0,55,"Life and Times (1881)",0.545454545454545
"1541","desire",0,55,"My Bondage (1855)",0.290909090909091
"1542","desire",0,55,"Narrative Life (1845)",0.163636363636364
"1543","fight",0,55,"Life and Times (1881)",0.581818181818182
"1544","fight",0,55,"My Bondage (1855)",0.254545454545455
"1545","fight",0,55,"Narrative Life (1845)",0.0909090909090909
"1546","finding",0,55,"Life and Times (1881)",0.327272727272727
"1547","finding",0,55,"My Bondage (1855)",0.418181818181818
"1548","finding",0,55,"Narrative Life (1845)",0.109090909090909
"1549","neither",0,55,"Life and Times (1881)",0.890909090909091
"1550","neither",0,55,"My Bondage (1855)",-0.0545454545454545
"1551","neither",0,55,"Narrative Life (1845)",-0.0545454545454545
"1552","rich",0,55,"Life and Times (1881)",0.363636363636364
"1553","rich",0,55,"My Bondage (1855)",0.327272727272727
"1554","rich",0,55,"Narrative Life (1845)",0.0181818181818182
"1555","stay",0,55,"Life and Times (1881)",0.490909090909091
"1556","stay",0,55,"My Bondage (1855)",0.145454545454545
"1557","stay",0,55,"Narrative Life (1845)",0
"1558","tell",0,55,"Life and Times (1881)",0.963636363636364
"1559","tell",0,55,"My Bondage (1855)",-0.0181818181818182
"1560","tell",0,55,"Narrative Life (1845)",-0.0181818181818182
"1561","able",0,54,"Life and Times (1881)",0.888888888888889
"1562","able",0,54,"My Bondage (1855)",-0.0555555555555556
"1563","able",0,54,"Narrative Life (1845)",-0.0555555555555556
"1564","altogether",0,54,"Life and Times (1881)",0.537037037037037
"1565","altogether",0,54,"My Bondage (1855)",0.407407407407407
"1566","altogether",0,54,"Narrative Life (1845)",0.0555555555555556
"1567","bright",0,54,"Life and Times (1881)",0.5
"1568","bright",0,54,"My Bondage (1855)",0.203703703703704
"1569","bright",0,54,"Narrative Life (1845)",-0.0740740740740741
"1570","deeply",0,54,"Life and Times (1881)",0.314814814814815
"1571","deeply",0,54,"My Bondage (1855)",0.37037037037037
"1572","deeply",0,54,"Narrative Life (1845)",0.0185185185185185
"1573","effort",0,54,"Life and Times (1881)",0.537037037037037
"1574","effort",0,54,"My Bondage (1855)",0.296296296296296
"1575","effort",0,54,"Narrative Life (1845)",0.0925925925925926
"1576","existence",0,54,"Life and Times (1881)",0.333333333333333
"1577","existence",0,54,"My Bondage (1855)",0.481481481481481
"1578","existence",0,54,"Narrative Life (1845)",0.111111111111111
"1579","face",0,54,"Life and Times (1881)",0.925925925925926
"1580","face",0,54,"My Bondage (1855)",-0.037037037037037
"1581","face",0,54,"Narrative Life (1845)",-0.037037037037037
"1582","gentleman",0,54,"Life and Times (1881)",0.481481481481481
"1583","gentleman",0,54,"My Bondage (1855)",0.259259259259259
"1584","gentleman",0,54,"Narrative Life (1845)",0.037037037037037
"1585","johnson",0,54,"Life and Times (1881)",0.537037037037037
"1586","johnson",0,54,"My Bondage (1855)",0.259259259259259
"1587","johnson",0,54,"Narrative Life (1845)",0.203703703703704
"1588","kindly",0,54,"Life and Times (1881)",0.444444444444444
"1589","kindly",0,54,"My Bondage (1855)",0.351851851851852
"1590","kindly",0,54,"Narrative Life (1845)",0.203703703703704
"1591","piece",0,54,"Life and Times (1881)",0.333333333333333
"1592","piece",0,54,"My Bondage (1855)",0.462962962962963
"1593","piece",0,54,"Narrative Life (1845)",0.12962962962963
"1594","political",0,54,"Life and Times (1881)",0.703703703703704
"1595","political",0,54,"My Bondage (1855)",0.222222222222222
"1596","political",0,54,"Narrative Life (1845)",0.0740740740740741
"1597","views",0,54,"Life and Times (1881)",0.555555555555556
"1598","views",0,54,"My Bondage (1855)",0.222222222222222
"1599","views",0,54,"Narrative Life (1845)",0
"1600","water",0,54,"Life and Times (1881)",0.185185185185185
"1601","water",0,54,"My Bondage (1855)",0.37037037037037
"1602","water",0,54,"Narrative Life (1845)",0
"1603","boys",0,53,"Life and Times (1881)",0.264150943396226
"1604","boys",0,53,"My Bondage (1855)",0.471698113207547
"1605","boys",0,53,"Narrative Life (1845)",0.113207547169811
"1606","evidence",0,53,"Life and Times (1881)",0.377358490566038
"1607","evidence",0,53,"My Bondage (1855)",0.433962264150943
"1608","evidence",0,53,"Narrative Life (1845)",0.113207547169811
"1609","fall",0,53,"Life and Times (1881)",0.509433962264151
"1610","fall",0,53,"My Bondage (1855)",0.320754716981132
"1611","fall",0,53,"Narrative Life (1845)",0.0188679245283019
"1612","horse",0,53,"Life and Times (1881)",0.283018867924528
"1613","horse",0,53,"My Bondage (1855)",0.433962264150943
"1614","horse",0,53,"Narrative Life (1845)",0.132075471698113
"1615","reasons",0,53,"Life and Times (1881)",0.509433962264151
"1616","reasons",0,53,"My Bondage (1855)",0.377358490566038
"1617","reasons",0,53,"Narrative Life (1845)",0.0377358490566038
"1618","relations",0,53,"Life and Times (1881)",0.60377358490566
"1619","relations",0,53,"My Bondage (1855)",0.39622641509434
"1620","relations",0,53,"Narrative Life (1845)",0
"1621","therefore",0,53,"Life and Times (1881)",0.962264150943396
"1622","therefore",0,53,"My Bondage (1855)",-0.0188679245283019
"1623","therefore",0,53,"Narrative Life (1845)",-0.0188679245283019
"1624","ability",0,52,"Life and Times (1881)",0.5
"1625","ability",0,52,"My Bondage (1855)",0.288461538461538
"1626","ability",0,52,"Narrative Life (1845)",0.134615384615385
"1627","beginning",0,52,"Life and Times (1881)",0.538461538461538
"1628","beginning",0,52,"My Bondage (1855)",0.25
"1629","beginning",0,52,"Narrative Life (1845)",0.0576923076923077
"1630","carried",0,52,"Life and Times (1881)",0.519230769230769
"1631","carried",0,52,"My Bondage (1855)",0.307692307692308
"1632","carried",0,52,"Narrative Life (1845)",0.173076923076923
"1633","failed",0,52,"Life and Times (1881)",0.5
"1634","failed",0,52,"My Bondage (1855)",0.365384615384615
"1635","failed",0,52,"Narrative Life (1845)",0.134615384615385
"1636","fell",0,52,"Life and Times (1881)",0.423076923076923
"1637","fell",0,52,"My Bondage (1855)",0.307692307692308
"1638","fell",0,52,"Narrative Life (1845)",0.192307692307692
"1639","invited",0,52,"Life and Times (1881)",0.769230769230769
"1640","invited",0,52,"My Bondage (1855)",0.134615384615385
"1641","invited",0,52,"Narrative Life (1845)",0.0192307692307692
"1642","joy",0,52,"Life and Times (1881)",0.461538461538462
"1643","joy",0,52,"My Bondage (1855)",0.384615384615385
"1644","joy",0,52,"Narrative Life (1845)",0.153846153846154
"1645","lay",0,52,"Life and Times (1881)",0.461538461538462
"1646","lay",0,52,"My Bondage (1855)",0.288461538461538
"1647","lay",0,52,"Narrative Life (1845)",0.25
"1648","necessity",0,52,"Life and Times (1881)",0.538461538461538
"1649","necessity",0,52,"My Bondage (1855)",0.326923076923077
"1650","necessity",0,52,"Narrative Life (1845)",0.134615384615385
"1651","peculiar",0,52,"Life and Times (1881)",0.403846153846154
"1652","peculiar",0,52,"My Bondage (1855)",0.288461538461538
"1653","peculiar",0,52,"Narrative Life (1845)",0
"1654","personal",0,52,"Life and Times (1881)",0.519230769230769
"1655","personal",0,52,"My Bondage (1855)",0.442307692307692
"1656","personal",0,52,"Narrative Life (1845)",0.0384615384615385
"1657","progress",0,52,"Life and Times (1881)",0.673076923076923
"1658","progress",0,52,"My Bondage (1855)",0.307692307692308
"1659","progress",0,52,"Narrative Life (1845)",0.0192307692307692
"1660","rather",0,52,"Life and Times (1881)",0.884615384615385
"1661","rather",0,52,"My Bondage (1855)",-0.0576923076923077
"1662","rather",0,52,"Narrative Life (1845)",-0.0576923076923077
"1663","subjected",0,52,"Life and Times (1881)",0.384615384615385
"1664","subjected",0,52,"My Bondage (1855)",0.423076923076923
"1665","subjected",0,52,"Narrative Life (1845)",0.192307692307692
"1666","ten",0,52,"Life and Times (1881)",0.403846153846154
"1667","ten",0,52,"My Bondage (1855)",0.442307692307692
"1668","ten",0,52,"Narrative Life (1845)",0.0769230769230769
"1669","audience",0,51,"Life and Times (1881)",0.549019607843137
"1670","audience",0,51,"My Bondage (1855)",0.215686274509804
"1671","audience",0,51,"Narrative Life (1845)",0
"1672","corn",0,51,"Life and Times (1881)",0.372549019607843
"1673","corn",0,51,"My Bondage (1855)",0.392156862745098
"1674","corn",0,51,"Narrative Life (1845)",0.156862745098039
"1675","courage",0,51,"Life and Times (1881)",0.725490196078431
"1676","courage",0,51,"My Bondage (1855)",0.215686274509804
"1677","courage",0,51,"Narrative Life (1845)",0.0588235294117647
"1678","due",0,51,"Life and Times (1881)",0.627450980392157
"1679","due",0,51,"My Bondage (1855)",0.294117647058824
"1680","due",0,51,"Narrative Life (1845)",0.0784313725490196
"1681","duties",0,51,"Life and Times (1881)",0.509803921568627
"1682","duties",0,51,"My Bondage (1855)",0.431372549019608
"1683","duties",0,51,"Narrative Life (1845)",0.0588235294117647
"1684","education",0,51,"Life and Times (1881)",0.588235294117647
"1685","education",0,51,"My Bondage (1855)",0.392156862745098
"1686","education",0,51,"Narrative Life (1845)",0.0196078431372549
"1687","hamilton",0,51,"Life and Times (1881)",0.333333333333333
"1688","hamilton",0,51,"My Bondage (1855)",0.392156862745098
"1689","hamilton",0,51,"Narrative Life (1845)",0.274509803921569
"1690","holidays",0,51,"Life and Times (1881)",0.372549019607843
"1691","holidays",0,51,"My Bondage (1855)",0.450980392156863
"1692","holidays",0,51,"Narrative Life (1845)",0.176470588235294
"1693","hours",0,51,"Life and Times (1881)",0.411764705882353
"1694","hours",0,51,"My Bondage (1855)",0.117647058823529
"1695","hours",0,51,"Narrative Life (1845)",0.0784313725490196
"1696","iron",0,51,"Life and Times (1881)",0.470588235294118
"1697","iron",0,51,"My Bondage (1855)",0.431372549019608
"1698","iron",0,51,"Narrative Life (1845)",0.0980392156862745
"1699","kindness",0,51,"Life and Times (1881)",0.431372549019608
"1700","kindness",0,51,"My Bondage (1855)",0.490196078431373
"1701","kindness",0,51,"Narrative Life (1845)",0.0784313725490196
"1702","michaels",0,51,"Life and Times (1881)",0.96078431372549
"1703","michaels",0,51,"My Bondage (1855)",0
"1704","michaels",0,51,"Narrative Life (1845)",0.0392156862745098
"1705","neighborhood",0,51,"Life and Times (1881)",0.450980392156863
"1706","neighborhood",0,51,"My Bondage (1855)",0.490196078431373
"1707","neighborhood",0,51,"Narrative Life (1845)",0.0588235294117647
"1708","order",0,51,"Life and Times (1881)",0.92156862745098
"1709","order",0,51,"My Bondage (1855)",-0.0392156862745098
"1710","order",0,51,"Narrative Life (1845)",-0.0392156862745098
"1711","reach",0,51,"Life and Times (1881)",0.450980392156863
"1712","reach",0,51,"My Bondage (1855)",0.333333333333333
"1713","reach",0,51,"Narrative Life (1845)",0.0588235294117647
"1714","required",0,51,"Life and Times (1881)",0.588235294117647
"1715","required",0,51,"My Bondage (1855)",0.294117647058824
"1716","required",0,51,"Narrative Life (1845)",0.117647058823529
"1717","thinking",0,51,"Life and Times (1881)",0.470588235294118
"1718","thinking",0,51,"My Bondage (1855)",0.352941176470588
"1719","thinking",0,51,"Narrative Life (1845)",0.176470588235294
"1720","trade",0,51,"Life and Times (1881)",0.333333333333333
"1721","trade",0,51,"My Bondage (1855)",0.529411764705882
"1722","trade",0,51,"Narrative Life (1845)",0.137254901960784
"1723","wise",0,51,"Life and Times (1881)",0.745098039215686
"1724","wise",0,51,"My Bondage (1855)",0.235294117647059
"1725","wise",0,51,"Narrative Life (1845)",0.0196078431372549
"1726","believe",0,50,"Life and Times (1881)",0.88
"1727","believe",0,50,"My Bondage (1855)",-0.06
"1728","believe",0,50,"Narrative Life (1845)",-0.06
"1729","born",0,50,"Life and Times (1881)",0.34
"1730","born",0,50,"My Bondage (1855)",0.36
"1731","born",0,50,"Narrative Life (1845)",0.06
"1732","dead",0,50,"Life and Times (1881)",0.4
"1733","dead",0,50,"My Bondage (1855)",0.32
"1734","dead",0,50,"Narrative Life (1845)",0.04
"1735","either",0,50,"Life and Times (1881)",0.84
"1736","either",0,50,"My Bondage (1855)",-0.08
"1737","either",0,50,"Narrative Life (1845)",-0.08
"1738","gore",0,50,"Life and Times (1881)",0.3
"1739","gore",0,50,"My Bondage (1855)",0.42
"1740","gore",0,50,"Narrative Life (1845)",0.28
"1741","mine",0,50,"Life and Times (1881)",0.38
"1742","mine",0,50,"My Bondage (1855)",0.52
"1743","mine",0,50,"Narrative Life (1845)",0.1
"1744","named",0,50,"Life and Times (1881)",0.42
"1745","named",0,50,"My Bondage (1855)",0.4
"1746","named",0,50,"Narrative Life (1845)",0.18
"1747","pleasure",0,50,"Life and Times (1881)",0.32
"1748","pleasure",0,50,"My Bondage (1855)",0.34
"1749","pleasure",0,50,"Narrative Life (1845)",0.1
"1750","proper",0,50,"Life and Times (1881)",0.42
"1751","proper",0,50,"My Bondage (1855)",0.5
"1752","proper",0,50,"Narrative Life (1845)",0.08
"1753","reaching",0,50,"Life and Times (1881)",0.4
"1754","reaching",0,50,"My Bondage (1855)",0.46
"1755","reaching",0,50,"Narrative Life (1845)",0.06
"1756","republic",0,50,"Life and Times (1881)",0.78
"1757","republic",0,50,"My Bondage (1855)",0.14
"1758","republic",0,50,"Narrative Life (1845)",0
"1759","spoke",0,50,"Life and Times (1881)",0.54
"1760","spoke",0,50,"My Bondage (1855)",0.18
"1761","spoke",0,50,"Narrative Life (1845)",0.12
"1762","anything",0,49,"Life and Times (1881)",0.959183673469388
"1763","anything",0,49,"My Bondage (1855)",-0.0204081632653061
"1764","anything",0,49,"Narrative Life (1845)",-0.0204081632653061
"1765","charles",0,49,"Life and Times (1881)",0.673469387755102
"1766","charles",0,49,"My Bondage (1855)",0.102040816326531
"1767","charles",0,49,"Narrative Life (1845)",0.0612244897959184
"1768","county",0,49,"Life and Times (1881)",0.408163265306122
"1769","county",0,49,"My Bondage (1855)",0.387755102040816
"1770","county",0,49,"Narrative Life (1845)",0.204081632653061
"1771","got",0,49,"Life and Times (1881)",0.918367346938776
"1772","got",0,49,"My Bondage (1855)",-0.0408163265306122
"1773","got",0,49,"Narrative Life (1845)",-0.0408163265306122
"1774","lady",0,49,"Life and Times (1881)",0.448979591836735
"1775","lady",0,49,"My Bondage (1855)",0.163265306122449
"1776","lady",0,49,"Narrative Life (1845)",-0.102040816326531
"1777","late",0,49,"Life and Times (1881)",0.448979591836735
"1778","late",0,49,"My Bondage (1855)",0.224489795918367
"1779","late",0,49,"Narrative Life (1845)",0
"1780","lives",0,49,"Life and Times (1881)",0.530612244897959
"1781","lives",0,49,"My Bondage (1855)",0.306122448979592
"1782","lives",0,49,"Narrative Life (1845)",0.0816326530612245
"1783","meant",0,49,"Life and Times (1881)",0.551020408163265
"1784","meant",0,49,"My Bondage (1855)",0.326530612244898
"1785","meant",0,49,"Narrative Life (1845)",0.122448979591837
"1786","memory",0,49,"Life and Times (1881)",0.551020408163265
"1787","memory",0,49,"My Bondage (1855)",0.387755102040816
"1788","memory",0,49,"Narrative Life (1845)",-0.0204081632653061
"1789","mere",0,49,"Life and Times (1881)",0.408163265306122
"1790","mere",0,49,"My Bondage (1855)",0.408163265306122
"1791","mere",0,49,"Narrative Life (1845)",0.102040816326531
"1792","names",0,49,"Life and Times (1881)",0.36734693877551
"1793","names",0,49,"My Bondage (1855)",0.387755102040816
"1794","names",0,49,"Narrative Life (1845)",0.244897959183673
"1795","pay",0,49,"Life and Times (1881)",0.489795918367347
"1796","pay",0,49,"My Bondage (1855)",0.285714285714286
"1797","pay",0,49,"Narrative Life (1845)",0.224489795918367
"1798","resolved",0,49,"Life and Times (1881)",0.448979591836735
"1799","resolved",0,49,"My Bondage (1855)",0.326530612244898
"1800","resolved",0,49,"Narrative Life (1845)",0.224489795918367
"1801","shore",0,49,"Life and Times (1881)",0.36734693877551
"1802","shore",0,49,"My Bondage (1855)",0.387755102040816
